                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.1609,                 1.1916,                 1.5194,                0.65511,                0.47736,                0.53183,                0.32044,                 1.5592,                 1.5441,                 1.9225,              0.0010364,              0.0010364,              0.0010364
                    149,                 1.1395,                 1.1645,                 1.5101,                0.65597,                    0.5,                0.54313,                0.31709,                 1.5622,                 1.5667,                 1.9244,              0.0010298,              0.0010298,              0.0010298
                    150,                 1.1391,                 1.1654,                 1.4981,                0.61553,                0.48691,                0.53232,                0.31919,                 1.5439,                 1.5408,                 1.9158,              0.0010232,              0.0010232,              0.0010232
                    151,                 1.1096,                 1.1622,                 1.4765,                0.56043,                    0.5,                0.52347,                0.31451,                 1.5765,                 1.5708,                 1.9251,              0.0010166,              0.0010166,              0.0010166
                    152,                 1.1562,                 1.1512,                 1.4975,                0.59348,                  0.493,                0.53136,                0.32051,                 1.5713,                 1.5345,                 1.9416,                0.00101,                0.00101,                0.00101
                    153,                 1.1611,                 1.1608,                 1.5138,                0.66764,                0.49476,                 0.5436,                0.32506,                  1.569,                 1.5302,                 1.9185,              0.0010034,              0.0010034,              0.0010034
                    154,                  1.117,                 1.1271,                 1.4786,                0.61861,                0.51832,                0.54581,                0.32963,                 1.5701,                 1.5124,                 1.9304,              0.0009968,              0.0009968,              0.0009968
                    155,                 1.1325,                 1.1588,                 1.4902,                0.58522,                0.47644,                0.52452,                0.31987,                 1.5392,                 1.5721,                 1.9062,              0.0009902,              0.0009902,              0.0009902
                    156,                 1.1732,                 1.1812,                  1.515,                0.67446,                0.48691,                0.53779,                 0.3286,                 1.5375,                 1.5222,                 1.9333,              0.0009836,              0.0009836,              0.0009836
                    157,                 1.1083,                  1.132,                 1.4766,                0.64681,                0.49738,                0.54574,                0.33508,                 1.5433,                 1.5217,                 1.9228,               0.000977,               0.000977,               0.000977
                    158,                 1.1505,                 1.1488,                 1.4998,                0.60722,                0.51571,                0.53365,                0.31968,                 1.5639,                 1.5849,                 1.9259,              0.0009704,              0.0009704,              0.0009704
                    159,                 1.1626,                 1.1943,                 1.5266,                0.63587,                0.50285,                0.53799,                0.33013,                 1.5478,                  1.521,                 1.9133,              0.0009638,              0.0009638,              0.0009638
                    160,                 1.1185,                 1.1212,                 1.4825,                0.59508,                0.49738,                0.52814,                0.30771,                 1.6301,                 1.5721,                 1.9805,              0.0009572,              0.0009572,              0.0009572
                    161,                 1.1274,                   1.12,                 1.4868,                0.62959,                0.45026,                0.51155,                0.31056,                 1.5415,                   1.57,                 1.9253,              0.0009506,              0.0009506,              0.0009506
                    162,                 1.1329,                 1.1549,                 1.4901,                  0.605,                0.51047,                0.53912,                0.31976,                 1.5727,                 1.5381,                 1.9226,               0.000944,               0.000944,               0.000944
                    163,                 1.1041,                 1.1105,                 1.4753,                0.63386,                0.47644,                0.52213,                0.30756,                 1.5824,                 1.5619,                 1.9226,              0.0009374,              0.0009374,              0.0009374
                    164,                 1.0995,                 1.0991,                 1.4717,                0.63783,                0.46565,                0.52878,                0.31997,                  1.565,                 1.5767,                 1.9236,              0.0009308,              0.0009308,              0.0009308
                    165,                 1.1231,                 1.1191,                 1.4816,                0.65007,                0.49476,                0.53952,                0.32164,                 1.5691,                 1.5474,                 1.9398,              0.0009242,              0.0009242,              0.0009242
                    166,                 1.1086,                 1.1314,                  1.487,                0.60354,                0.49215,                0.53222,                0.31398,                 1.5387,                 1.5447,                 1.9219,              0.0009176,              0.0009176,              0.0009176
                    167,                 1.0997,                 1.1124,                  1.471,                 0.6395,                0.48168,                0.52592,                0.31567,                 1.5748,                 1.5716,                 1.9596,               0.000911,               0.000911,               0.000911
                    168,                 1.0975,                 1.1061,                  1.464,                  0.604,                0.50709,                0.52952,                0.31185,                 1.6116,                 1.5865,                 1.9867,              0.0009044,              0.0009044,              0.0009044
                    169,                 1.0871,                 1.0874,                 1.4478,                0.60461,                0.48429,                0.53126,                0.32906,                 1.5515,                 1.5086,                 1.9291,              0.0008978,              0.0008978,              0.0008978
                    170,                 1.0859,                 1.0669,                 1.4622,                0.62036,                0.49738,                 0.5376,                0.32292,                 1.5344,                 1.5062,                 1.8996,              0.0008912,              0.0008912,              0.0008912
                    171,                 1.0916,                 1.1065,                 1.4691,                0.58482,                0.49738,                0.53335,                0.32571,                 1.5684,                  1.554,                 1.9218,              0.0008846,              0.0008846,              0.0008846
                    172,                 1.0871,                 1.1023,                 1.4722,                0.61455,                0.47164,                0.52235,                0.31884,                 1.5756,                 1.5811,                 1.9336,               0.000878,               0.000878,               0.000878
                    173,                 1.0923,                 1.1128,                 1.4736,                 0.6985,                0.47644,                0.52493,                0.32773,                 1.5447,                 1.5592,                 1.9414,              0.0008714,              0.0008714,              0.0008714
                    174,                 1.0929,                 1.0532,                 1.4612,                0.65684,                0.46597,                0.53869,                0.32714,                  1.555,                 1.5544,                 1.9182,              0.0008648,              0.0008648,              0.0008648
                    175,                  1.096,                 1.0873,                 1.4788,                 0.6277,                0.48691,                0.54804,                0.32702,                 1.5365,                 1.5333,                  1.895,              0.0008582,              0.0008582,              0.0008582
                    176,                 1.0977,                  1.079,                 1.4648,                0.62721,                 0.4555,                0.52064,                0.30829,                 1.5758,                 1.6127,                 1.9241,              0.0008516,              0.0008516,              0.0008516
                    177,                 1.0831,                 1.0818,                 1.4524,                0.52307,                0.48691,                0.50874,                0.30516,                 1.5831,                 1.5878,                  1.922,               0.000845,               0.000845,               0.000845
                    178,                 1.0503,                 1.0637,                 1.4474,                0.64535,                0.46206,                0.52891,                0.32245,                 1.5371,                 1.5583,                 1.9137,              0.0008384,              0.0008384,              0.0008384
                    179,                 1.0703,                 1.0649,                  1.441,                0.57918,                0.48168,                 0.5135,                0.31195,                 1.5658,                 1.5809,                 1.9323,              0.0008318,              0.0008318,              0.0008318
                    180,                 1.0697,                 1.0568,                 1.4432,                0.65557,                0.47832,                0.53396,                0.31808,                 1.5621,                 1.5551,                 1.9437,              0.0008252,              0.0008252,              0.0008252
                    181,                 1.0533,                 1.0549,                 1.4384,                0.68286,                0.46859,                0.54266,                0.32502,                 1.5671,                 1.5169,                 1.9304,              0.0008186,              0.0008186,              0.0008186
                    182,                 1.0732,                 1.0712,                 1.4277,                0.67239,                0.45288,                0.52811,                0.32036,                 1.5344,                  1.553,                 1.9146,               0.000812,               0.000812,               0.000812
                    183,                 1.0601,                 1.0709,                 1.4434,                0.69278,                0.47224,                0.54282,                0.33367,                 1.5249,                 1.5324,                 1.8957,              0.0008054,              0.0008054,              0.0008054
                    184,                 1.0899,                 1.0862,                 1.4702,                0.57736,                0.52094,                0.52745,                0.32198,                 1.5262,                 1.5659,                 1.8935,              0.0007988,              0.0007988,              0.0007988
                    185,                 1.0679,                 1.0601,                 1.4353,                0.57187,                    0.5,                0.52713,                0.31786,                 1.5792,                 1.5534,                 1.9448,              0.0007922,              0.0007922,              0.0007922
                    186,                 1.0602,                 1.0375,                 1.4469,                0.57717,                0.51309,                0.51733,                0.31898,                 1.5647,                 1.5892,                 1.9182,              0.0007856,              0.0007856,              0.0007856
                    187,                 1.0605,                 1.0366,                 1.4251,                0.66769,                0.45812,                0.53226,                0.32516,                  1.546,                 1.5363,                 1.9061,               0.000779,               0.000779,               0.000779
                    188,                 1.0352,                 1.0148,                 1.4253,                0.58487,                0.53478,                0.54183,                0.32653,                 1.5438,                 1.5149,                 1.9104,              0.0007724,              0.0007724,              0.0007724
