                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.94229,                  1.054,                  1.347,                0.67543,                0.58321,                0.72125,                0.52776,                0.94867,                0.89744,                 1.2856,              0.0011799,              0.0011799,              0.0011799
                     20,                0.95465,                  1.036,                 1.3521,                0.67259,                0.61534,                0.68102,                0.53285,                0.84929,                0.83417,                 1.2134,              0.0011757,              0.0011757,              0.0011757
                     21,                  0.936,                 1.0819,                 1.3469,                0.66397,                0.63136,                0.72302,                0.57389,                 0.8072,                0.81093,                 1.1928,              0.0011716,              0.0011716,              0.0011716
                     22,                0.93719,                 1.0171,                 1.3474,                0.69279,                0.57519,                0.71332,                0.56484,                0.78585,                0.82159,                  1.203,              0.0011675,              0.0011675,              0.0011675
                     23,                0.94496,                 1.0442,                 1.3495,                0.69474,                0.59831,                0.69494,                 0.5515,                 0.7649,                0.93096,                 1.1834,              0.0011634,              0.0011634,              0.0011634
                     24,                0.94899,                 1.0166,                 1.3352,                0.66529,                0.66538,                 0.7093,                0.56768,                0.77861,                0.77719,                 1.1734,              0.0011593,              0.0011593,              0.0011593
                     25,                 0.9117,                 1.0084,                 1.3168,                0.65296,                0.60741,                0.72424,                0.58005,                0.74994,                0.80236,                 1.1561,              0.0011551,              0.0011551,              0.0011551
                     26,                 0.9384,                0.99882,                 1.3339,                 0.5946,                 0.6337,                0.69031,                0.53554,                0.84076,                0.99305,                 1.2313,               0.001151,               0.001151,               0.001151
                     27,                0.93564,                 1.0003,                 1.3291,                0.74766,                0.59371,                0.72802,                0.57705,                 0.7961,                0.82174,                 1.1974,              0.0011469,              0.0011469,              0.0011469
                     28,                0.90787,                 1.0181,                 1.3256,                0.51188,                0.65777,                0.67771,                0.51398,                0.80691,                0.98439,                 1.2011,              0.0011428,              0.0011428,              0.0011428
                     29,                0.91298,                0.98537,                 1.3161,                0.62621,                0.64765,                0.68688,                0.54424,                0.80385,                0.87375,                 1.2217,              0.0011386,              0.0011386,              0.0011386
                     30,                0.92911,                  1.003,                   1.33,                0.60904,                0.66835,                0.69483,                0.55756,                 0.7944,                0.77987,                 1.1745,              0.0011345,              0.0011345,              0.0011345
                     31,                0.87505,                0.98601,                 1.2889,                0.82081,                0.55422,                 0.7251,                0.54973,                0.83277,                0.82162,                 1.2281,              0.0011304,              0.0011304,              0.0011304
                     32,                0.92996,                0.96793,                 1.3419,                0.68719,                0.64765,                0.74716,                0.59505,                0.80103,                0.81307,                 1.1961,              0.0011263,              0.0011263,              0.0011263
                     33,                0.89931,                0.92231,                 1.3058,                0.71599,                0.61902,                0.73867,                0.58071,                0.75588,                0.79057,                 1.1635,              0.0011221,              0.0011221,              0.0011221
                     34,                0.85708,                0.92314,                 1.2937,                0.62909,                0.69436,                 0.7284,                0.57367,                0.79013,                0.79549,                 1.1992,               0.001118,               0.001118,               0.001118
                     35,                0.87869,                0.96043,                 1.3057,                0.66886,                0.63316,                0.72352,                0.53968,                0.83261,                0.82713,                 1.2401,              0.0011139,              0.0011139,              0.0011139
                     36,                0.87233,                0.93715,                 1.3102,                0.74518,                  0.593,                0.73725,                0.59046,                0.78207,                0.84827,                  1.178,              0.0011098,              0.0011098,              0.0011098
                     37,                0.84822,                0.88585,                 1.2756,                0.69138,                0.63843,                0.74511,                0.56562,                0.80845,                0.75875,                 1.1839,              0.0011056,              0.0011056,              0.0011056
                     38,                0.88872,                0.92984,                 1.3007,                0.75256,                0.59395,                0.73264,                0.56719,                0.83187,                0.82596,                 1.1905,              0.0011015,              0.0011015,              0.0011015
                     39,                0.90817,                0.95564,                 1.3154,                 0.6718,                0.62298,                0.74694,                 0.6058,                0.74884,                0.81176,                 1.1522,              0.0010974,              0.0010974,              0.0010974
                     40,                0.86463,                0.93699,                 1.3038,                0.70029,                0.66538,                0.74935,                0.60126,                0.79122,                0.73995,                 1.1867,              0.0010933,              0.0010933,              0.0010933
                     41,                0.88815,                0.92246,                 1.3131,                 0.7538,                0.67664,                0.77966,                  0.614,                0.77324,                0.76434,                 1.1662,              0.0010891,              0.0010891,              0.0010891
                     42,                0.85696,                 0.8993,                 1.2796,                0.67055,                0.66694,                0.75216,                0.60767,                0.80043,                0.76756,                 1.1987,               0.001085,               0.001085,               0.001085
                     43,                0.86918,                0.89268,                 1.2754,                0.66005,                0.64272,                0.73938,                 0.5642,                 0.8048,                0.87894,                 1.2041,              0.0010809,              0.0010809,              0.0010809
                     44,                0.89031,                0.92238,                 1.2964,                0.72467,                0.66538,                 0.7659,                0.60262,                0.78052,                0.76582,                 1.1709,              0.0010768,              0.0010768,              0.0010768
                     45,                0.85347,                0.88257,                 1.2797,                0.61663,                0.72865,                0.73043,                0.59418,                0.75687,                0.82611,                 1.1589,              0.0010726,              0.0010726,              0.0010726
                     46,                0.87419,                0.89554,                 1.2764,                0.72868,                0.66586,                0.75912,                0.51992,                 1.0775,                 0.9329,                 1.4867,              0.0010685,              0.0010685,              0.0010685
                     47,                0.86263,                0.88986,                 1.2616,                0.81717,                0.72335,                0.79655,                0.62479,                0.76474,                0.69916,                 1.1691,              0.0010644,              0.0010644,              0.0010644
                     48,                0.87747,                0.89893,                 1.3046,                0.67815,                0.67565,                0.76673,                0.59936,                0.76304,                0.78203,                 1.1613,              0.0010603,              0.0010603,              0.0010603
                     49,                0.85259,                0.85065,                 1.2776,                0.84633,                0.61431,                0.76434,                0.61211,                0.74289,                0.73002,                  1.154,              0.0010561,              0.0010561,              0.0010561
                     50,                0.82871,                0.84657,                 1.2588,                0.76974,                0.64437,                0.76417,                0.60565,                0.80169,                0.81242,                 1.2007,               0.001052,               0.001052,               0.001052
                     51,                0.80984,                0.78817,                 1.2402,                0.73744,                0.64368,                0.76987,                0.58387,                0.79332,                0.75425,                 1.1933,              0.0010479,              0.0010479,              0.0010479
                     52,                0.86657,                0.87869,                 1.2946,                0.88522,                 0.6635,                0.81131,                0.64457,                0.77233,                0.70448,                 1.1788,              0.0010438,              0.0010438,              0.0010438
                     53,                0.84691,                 0.8762,                 1.2753,                0.67278,                0.86772,                0.82952,                0.67308,                0.75394,                0.69988,                  1.169,              0.0010396,              0.0010396,              0.0010396
                     54,                0.84245,                0.84032,                 1.2702,                0.88218,                0.65222,                0.80446,                0.65168,                0.74079,                0.71236,                 1.1397,              0.0010355,              0.0010355,              0.0010355
                     55,                0.83457,                0.84957,                 1.2369,                0.96648,                0.66718,                0.81878,                0.64991,                0.81832,                0.70051,                 1.2128,              0.0010314,              0.0010314,              0.0010314
                     56,                0.85914,                0.80987,                 1.2677,                0.92901,                0.63963,                0.78322,                0.61475,                0.77564,                0.73447,                 1.1829,              0.0010273,              0.0010273,              0.0010273
                     57,                0.85022,                0.83029,                 1.2679,                0.69773,                0.68023,                0.75629,                0.60907,                0.73071,                0.78658,                  1.136,              0.0010231,              0.0010231,              0.0010231
                     58,                0.83147,                0.81501,                  1.264,                0.76732,                0.70562,                0.79617,                0.63125,                0.77718,                0.72993,                 1.1805,               0.001019,               0.001019,               0.001019
                     59,                0.85308,                 0.8159,                 1.2592,                0.69883,                0.70085,                0.79211,                0.64128,                0.77027,                0.72203,                 1.1551,              0.0010149,              0.0010149,              0.0010149
                     60,                  0.819,                0.82924,                 1.2504,                0.62242,                0.77908,                0.77123,                0.60708,                0.78137,                0.85248,                 1.1759,              0.0010107,              0.0010107,              0.0010107
                     61,                 0.8411,                0.82462,                 1.2632,                0.83573,                0.73851,                0.84836,                0.66518,                0.74064,                0.67041,                 1.1531,              0.0010066,              0.0010066,              0.0010066
                     62,                0.83024,                0.81008,                 1.2516,                0.79733,                0.65694,                0.79053,                 0.6173,                 0.7731,                0.79033,                 1.1801,              0.0010025,              0.0010025,              0.0010025
                     63,                0.82194,                0.81606,                 1.2488,                0.78865,                0.71499,                  0.847,                0.66065,                0.75889,                0.64388,                 1.1697,             0.00099837,             0.00099837,             0.00099837
                     64,                0.83281,                0.78655,                 1.2508,                0.78922,                0.68347,                0.81297,                0.64006,                0.76391,                0.73046,                 1.1572,             0.00099425,             0.00099425,             0.00099425
                     65,                0.82382,                0.78834,                 1.2405,                0.84199,                 0.6958,                0.84314,                0.67693,                0.73488,                0.67652,                 1.1375,             0.00099013,             0.00099013,             0.00099013
                     66,                0.83778,                0.80327,                 1.2615,                0.92283,                0.67809,                0.82757,                0.63913,                0.81195,                0.70121,                 1.2009,               0.000986,               0.000986,               0.000986
                     67,                0.82703,                0.79915,                 1.2295,                0.73555,                0.66349,                0.77958,                 0.6182,                0.79618,                0.76176,                 1.1794,             0.00098187,             0.00098187,             0.00098187
                     68,                0.79879,                0.78559,                 1.2503,                0.75098,                0.74095,                 0.8393,                0.67548,                0.74434,                0.68925,                 1.1464,             0.00097775,             0.00097775,             0.00097775
                     69,                0.79653,                0.74206,                 1.2317,                0.78378,                0.68497,                0.79692,                0.63739,                  0.736,                 0.7741,                  1.131,             0.00097362,             0.00097362,             0.00097362
                     70,                0.80244,                0.75675,                 1.2378,                0.75934,                0.76805,                0.82263,                0.66129,                0.76758,                 0.6759,                 1.1783,              0.0009695,              0.0009695,              0.0009695
                     71,                0.81509,                0.76969,                 1.2545,                  0.768,                0.72769,                0.80728,                0.65898,                0.73427,                0.68996,                 1.1306,             0.00096537,             0.00096537,             0.00096537
                     72,                0.81431,                0.77886,                  1.245,                0.71761,                0.78254,                0.82646,                 0.6785,                0.69881,                0.67523,                 1.1195,             0.00096125,             0.00096125,             0.00096125
                     73,                0.78176,                0.77081,                 1.2314,                0.83482,                 0.6971,                0.80868,                0.64829,                0.74863,                0.67671,                 1.1417,             0.00095712,             0.00095712,             0.00095712
                     74,                0.78622,                0.75291,                 1.2264,                0.83438,                 0.6988,                0.82119,                0.67397,                0.72339,                 0.6555,                 1.1367,               0.000953,               0.000953,               0.000953
                     75,                0.80167,                0.77389,                 1.2424,                0.80068,                0.71346,                0.82353,                0.66314,                0.76888,                0.69899,                 1.1731,             0.00094887,             0.00094887,             0.00094887
                     76,                0.75128,                0.70025,                 1.1984,                0.80572,                0.73092,                0.83102,                0.68566,                0.74167,                0.68906,                 1.1448,             0.00094475,             0.00094475,             0.00094475
                     77,                0.80312,                 0.7803,                 1.2327,                0.92647,                0.67692,                0.81625,                0.64831,                0.75116,                0.65119,                 1.1498,             0.00094062,             0.00094062,             0.00094062
                     78,                0.80924,                0.73669,                 1.2374,                0.84618,                 0.7151,                0.84363,                0.70104,                0.72913,                0.62391,                 1.1304,              0.0009365,              0.0009365,              0.0009365
                     79,                0.79488,                0.77159,                 1.2219,                0.84121,                0.72301,                0.80883,                0.67435,                0.72808,                0.67417,                 1.1473,             0.00093238,             0.00093238,             0.00093238
                     80,                0.79215,                0.75397,                 1.2363,                0.91969,                0.69235,                 0.8392,                0.69254,                0.69528,                0.64755,                 1.1309,             0.00092825,             0.00092825,             0.00092825
                     81,                0.78409,                0.74911,                 1.2238,                0.84725,                 0.6765,                 0.8224,                0.68631,                 0.7017,                0.67905,                 1.1399,             0.00092413,             0.00092413,             0.00092413
                     82,                0.78111,                0.72329,                 1.2096,                0.86784,                0.72271,                 0.8441,                 0.6975,                0.71968,                0.59821,                 1.1336,                0.00092,                0.00092,                0.00092
                     83,                0.79105,                0.75003,                 1.2215,                0.86951,                 0.7038,                0.84366,                 0.7005,                0.71962,                0.64978,                 1.1401,             0.00091588,             0.00091588,             0.00091588
                     84,                0.80513,                0.73956,                 1.2387,                0.93907,                0.68116,                0.83223,                0.69252,                0.71066,                  0.634,                 1.1473,             0.00091175,             0.00091175,             0.00091175
                     85,                0.76755,                0.71166,                 1.2173,                0.83887,                0.75198,                0.83556,                0.68146,                0.75476,                0.67761,                 1.1462,             0.00090763,             0.00090763,             0.00090763
                     86,                0.79888,                0.75266,                 1.2152,                0.81207,                0.73912,                0.83826,                0.67673,                0.74105,                0.68551,                 1.1521,              0.0009035,              0.0009035,              0.0009035
                     87,                0.77732,                0.73423,                 1.2195,                0.87834,                 0.7126,                0.84154,                0.71059,                0.69016,                0.63844,                 1.1108,             0.00089938,             0.00089938,             0.00089938
                     88,                 0.8039,                0.73166,                 1.2332,                0.88789,                0.70899,                0.84404,                0.69654,                0.73813,                0.66187,                 1.1546,             0.00089525,             0.00089525,             0.00089525
                     89,                0.76444,                0.72177,                  1.208,                0.90257,                0.66862,                 0.8437,                0.69707,                0.70792,                0.63032,                 1.1214,             0.00089112,             0.00089112,             0.00089112
                     90,                0.79551,                0.74138,                 1.2299,                0.86755,                0.68812,                 0.8403,                0.70724,                0.71196,                0.64932,                 1.1334,               0.000887,               0.000887,               0.000887
                     91,                0.79407,                0.74264,                 1.2295,                0.76766,                0.75428,                 0.8223,                0.68075,                0.70195,                0.68008,                 1.1409,             0.00088288,             0.00088288,             0.00088288
                     92,                0.75559,                0.67374,                 1.2198,                 0.8154,                0.76029,                0.83511,                0.69442,                0.72663,                0.64301,                 1.1499,             0.00087875,             0.00087875,             0.00087875
                     93,                0.80155,                0.70501,                 1.2378,                0.78709,                0.82166,                0.86639,                0.72383,                 0.7318,                0.61616,                 1.1409,             0.00087462,             0.00087462,             0.00087462
                     94,                0.79517,                 0.7354,                 1.2184,                0.81944,                0.72756,                0.83726,                0.71355,                0.69121,                0.61124,                 1.1105,              0.0008705,              0.0008705,              0.0008705
                     95,                0.77553,                0.71737,                 1.2224,                0.85892,                0.68331,                0.82435,                0.69505,                0.73772,                0.66323,                 1.1468,             0.00086637,             0.00086637,             0.00086637
                     96,                0.75598,                0.68808,                  1.196,                0.87066,                 0.7773,                0.85692,                0.72955,                0.69992,                0.57657,                 1.1122,             0.00086225,             0.00086225,             0.00086225
                     97,                0.73727,                0.69303,                 1.1879,                0.87698,                0.67273,                0.82387,                 0.6975,                0.71175,                0.65726,                 1.1252,             0.00085813,             0.00085813,             0.00085813
                     98,                 0.7792,                0.73743,                 1.2194,                0.88784,                0.80066,                0.89705,                0.74609,                0.72603,                0.52837,                 1.1354,               0.000854,               0.000854,               0.000854
                     99,                0.76961,                0.70834,                 1.2213,                0.84879,                0.71319,                 0.8526,                0.71816,                0.70055,                 0.5896,                 1.1208,             0.00084988,             0.00084988,             0.00084988
                    100,                0.76595,                0.69412,                 1.2086,                 0.8674,                 0.7443,                0.84764,                0.68572,                 0.8163,                0.65549,                 1.2263,             0.00084575,             0.00084575,             0.00084575
                    101,                0.76271,                0.69186,                 1.2077,                 0.8982,                0.74229,                0.87068,                0.72346,                0.71458,                0.60549,                 1.1334,             0.00084162,             0.00084162,             0.00084162
                    102,                0.76443,                0.71867,                 1.2138,                0.87004,                0.73648,                0.83089,                0.68281,                0.72801,                0.65379,                 1.1581,              0.0008375,              0.0008375,              0.0008375
                    103,                0.73407,                0.69378,                 1.1717,                 0.9157,                0.73103,                0.86643,                0.71328,                0.69757,                0.59005,                 1.1114,             0.00083337,             0.00083337,             0.00083337
                    104,                0.76912,                0.73384,                 1.2105,                0.79198,                0.72457,                0.83419,                0.69783,                0.70096,                0.66097,                 1.1218,             0.00082925,             0.00082925,             0.00082925
                    105,                0.74749,                0.67792,                  1.188,                0.87124,                0.76976,                0.85913,                0.71639,                 0.7006,                0.60843,                  1.114,             0.00082513,             0.00082513,             0.00082513
                    106,                0.78268,                0.69718,                  1.218,                0.94846,                0.69068,                0.85004,                0.72085,                0.65055,                0.63749,                 1.0986,               0.000821,               0.000821,               0.000821
                    107,                0.75242,                0.68874,                 1.2117,                0.87682,                0.74579,                0.84947,                0.72534,                0.66891,                0.58559,                  1.107,             0.00081688,             0.00081688,             0.00081688
                    108,                0.74916,                0.68891,                 1.1921,                0.94791,                0.69421,                0.85404,                0.71618,                0.69736,                0.61168,                 1.1079,             0.00081275,             0.00081275,             0.00081275
                    109,                0.75636,                0.68805,                 1.2001,                0.87137,                0.79589,                0.87855,                0.73863,                0.66995,                0.59735,                    1.1,             0.00080863,             0.00080863,             0.00080863
                    110,                0.75425,                0.67622,                 1.1941,                 0.9615,                0.72954,                0.87277,                0.71791,                0.70049,                 0.6012,                 1.1169,              0.0008045,              0.0008045,              0.0008045
                    111,                0.74987,                0.66812,                 1.1951,                0.90269,                0.76792,                0.86712,                 0.7156,                0.71359,                0.56977,                 1.1177,             0.00080038,             0.00080038,             0.00080038
                    112,                0.73437,                0.66177,                 1.1827,                0.87874,                0.75984,                0.87845,                 0.7346,                0.68716,                0.59983,                  1.106,             0.00079625,             0.00079625,             0.00079625
                    113,                0.73815,                0.65166,                 1.1936,                0.82732,                0.75316,                0.86858,                0.72806,                0.69557,                0.59843,                 1.1235,             0.00079213,             0.00079213,             0.00079213
                    114,                0.72439,                0.67989,                 1.1768,                0.73863,                0.81142,                  0.863,                0.71762,                0.74602,                0.62698,                 1.1496,               0.000788,               0.000788,               0.000788
                    115,                0.72288,                0.64232,                 1.1748,                0.84532,                0.74546,                0.87386,                0.72529,                0.71653,                  0.615,                 1.1446,             0.00078387,             0.00078387,             0.00078387
                    116,                0.73152,                0.66076,                  1.174,                0.88295,                0.74241,                0.83534,                0.69362,                0.69809,                0.61608,                 1.1201,             0.00077975,             0.00077975,             0.00077975
                    117,                0.74352,                0.64776,                 1.1848,                 0.9458,                0.76166,                0.88953,                0.74083,                0.68355,                0.54516,                 1.0988,             0.00077563,             0.00077563,             0.00077563
                    118,                0.73187,                0.66466,                 1.1802,                0.90902,                0.70387,                0.82408,                0.69727,                0.68384,                0.68248,                 1.1179,              0.0007715,              0.0007715,              0.0007715
                    119,                0.74721,                0.66299,                 1.1899,                0.89836,                0.78004,                0.87515,                0.74615,                0.65126,                0.56063,                 1.0872,             0.00076738,             0.00076738,             0.00076738
                    120,                0.75239,                0.66513,                 1.1882,                0.88599,                0.76565,                0.87878,                0.74165,                0.66033,                0.59087,                 1.1051,             0.00076325,             0.00076325,             0.00076325
                    121,                0.76046,                0.67973,                 1.1952,                0.89899,                0.75823,                0.86534,                0.72676,                0.66853,                0.59022,                 1.1051,             0.00075912,             0.00075912,             0.00075912
                    122,                0.73207,                0.64449,                 1.1703,                0.82386,                0.80596,                0.87908,                0.72801,                0.69066,                0.56464,                 1.1168,               0.000755,               0.000755,               0.000755
                    123,                0.72608,                0.64964,                 1.1779,                0.89778,                0.79369,                0.87261,                0.71765,                0.69632,                0.54645,                 1.1163,             0.00075088,             0.00075088,             0.00075088
                    124,                0.71957,                0.65001,                 1.1734,                0.89725,                0.75919,                0.85413,                0.71788,                0.68827,                0.58914,                 1.1178,             0.00074675,             0.00074675,             0.00074675
                    125,                0.76764,                0.66128,                 1.1973,                0.91523,                 0.7357,                0.84116,                0.69308,                0.74366,                0.62717,                 1.1584,             0.00074263,             0.00074263,             0.00074263
                    126,                0.73013,                0.64833,                  1.178,                0.94097,                0.76538,                0.87863,                0.73919,                0.66842,                 0.5451,                 1.0947,              0.0007385,              0.0007385,              0.0007385
                    127,                0.71725,                0.63806,                 1.1711,                0.90013,                0.75978,                0.86108,                0.73382,                0.67582,                0.62143,                 1.1014,             0.00073437,             0.00073437,             0.00073437
                    128,                0.72171,                0.63309,                 1.1845,                0.91967,                0.76395,                0.87367,                0.73247,                0.70762,                0.55187,                 1.1518,             0.00073025,             0.00073025,             0.00073025
                    129,                0.71535,                0.65038,                 1.1793,                 0.9589,                 0.7526,                0.88566,                0.75062,                0.65418,                 0.5316,                 1.0913,             0.00072612,             0.00072612,             0.00072612
                    130,                0.71749,                0.66964,                 1.1787,                0.90529,                0.76501,                 0.8826,                0.73714,                0.66434,                0.58496,                 1.0981,               0.000722,               0.000722,               0.000722
                    131,                0.72162,                0.62259,                 1.1822,                0.95501,                0.74988,                0.86255,                0.72664,                0.69554,                0.59811,                  1.133,             0.00071788,             0.00071788,             0.00071788
                    132,                0.73075,                0.61715,                 1.1709,                0.88211,                0.78737,                0.85418,                0.69914,                0.76573,                0.63744,                 1.1746,             0.00071375,             0.00071375,             0.00071375
                    133,                0.72076,                   0.64,                 1.1736,                0.88976,                0.72063,                0.85451,                0.72849,                0.68371,                0.56849,                 1.0994,             0.00070962,             0.00070962,             0.00070962
                    134,                0.74428,                0.63607,                  1.187,                0.86979,                0.77912,                0.86361,                0.73535,                0.68239,                0.56074,                 1.1175,              0.0007055,              0.0007055,              0.0007055
                    135,                0.72861,                0.62819,                 1.1852,                0.92878,                0.74657,                0.84979,                0.72027,                0.66937,                0.58699,                 1.1019,             0.00070137,             0.00070137,             0.00070137
                    136,                0.71503,                0.59872,                 1.1641,                0.93317,                0.76783,                0.87236,                0.74272,                0.66603,                0.54427,                  1.098,             0.00069725,             0.00069725,             0.00069725
                    137,                 0.7138,                0.61045,                 1.1748,                0.90141,                0.76147,                0.85726,                0.72348,                0.67671,                0.58529,                 1.1123,             0.00069313,             0.00069313,             0.00069313
                    138,                0.72963,                0.62373,                 1.1721,                0.89819,                0.80818,                0.87894,                0.74002,                0.67116,                0.53854,                 1.1006,               0.000689,               0.000689,               0.000689
                    139,                0.70449,                0.61909,                 1.1733,                 0.9321,                0.77136,                0.86999,                0.73717,                0.67877,                0.59684,                 1.1023,             0.00068488,             0.00068488,             0.00068488
                    140,                0.73286,                0.63072,                 1.1774,                0.92079,                 0.7719,                0.88562,                0.75248,                0.67788,                0.52942,                 1.1098,             0.00068075,             0.00068075,             0.00068075
                    141,                0.70217,                0.61005,                 1.1705,                0.87275,                0.76535,                0.87037,                0.72983,                0.66675,                0.56369,                 1.0974,             0.00067663,             0.00067663,             0.00067663
                    142,                0.70956,                0.61669,                 1.1642,                0.82408,                0.81944,                0.85678,                0.72624,                0.67947,                0.55427,                 1.1112,              0.0006725,              0.0006725,              0.0006725
                    143,                 0.7038,                 0.6259,                 1.1654,                0.93015,                0.76976,                0.88542,                0.75378,                0.67939,                0.57674,                 1.1196,             0.00066838,             0.00066838,             0.00066838
                    144,                0.71789,                0.62655,                 1.1765,                0.87751,                0.78603,                0.88232,                0.74351,                0.65167,                0.51013,                 1.0866,             0.00066425,             0.00066425,             0.00066425
                    145,                0.70774,                0.62248,                 1.1624,                 0.9632,                  0.755,                0.87175,                0.73241,                0.63766,                0.53106,                 1.0843,             0.00066013,             0.00066013,             0.00066013
                    146,                0.69979,                0.60499,                  1.161,                0.89345,                 0.7862,                0.88964,                0.75112,                0.66564,                0.54898,                  1.105,               0.000656,               0.000656,               0.000656
                    147,                0.71394,                0.63058,                 1.1626,                0.88578,                 0.7792,                0.87687,                0.74802,                0.66408,                0.56381,                 1.1092,             0.00065188,             0.00065188,             0.00065188
                    148,                0.70815,                 0.6105,                 1.1658,                0.95139,                0.78997,                0.88912,                0.75489,                0.64951,                0.54067,                 1.0981,             0.00064775,             0.00064775,             0.00064775
                    149,                 0.7018,                0.61695,                 1.1615,                0.92461,                0.80404,                0.88758,                0.75823,                 0.6563,                 0.5581,                 1.0929,             0.00064362,             0.00064362,             0.00064362
                    150,                0.71224,                0.63082,                 1.1621,                0.91759,                0.78545,                0.88136,                0.73203,                0.70248,                0.58647,                 1.1206,              0.0006395,              0.0006395,              0.0006395
                    151,                0.70816,                0.62287,                 1.1513,                0.92831,                0.80125,                0.89325,                 0.7572,                0.65125,                0.51569,                 1.0853,             0.00063538,             0.00063538,             0.00063538
                    152,                0.70265,                0.62225,                 1.1602,                0.91082,                0.73739,                 0.8536,                0.72063,                0.67223,                0.59665,                 1.1015,             0.00063125,             0.00063125,             0.00063125
                    153,                0.70724,                0.61981,                 1.1591,                0.94981,                0.74853,                0.87001,                0.73795,                0.67719,                 0.5293,                 1.1121,             0.00062713,             0.00062713,             0.00062713
                    154,                0.69726,                0.60321,                 1.1491,                0.92605,                0.74374,                0.86248,                0.73056,                0.65608,                0.56012,                 1.0843,               0.000623,               0.000623,               0.000623
                    155,                0.69875,                0.60892,                 1.1535,                0.96264,                0.79213,                0.89957,                0.77107,                0.67296,                0.54055,                  1.104,             0.00061887,             0.00061887,             0.00061887
                    156,                0.71433,                0.62163,                 1.1684,                 0.8676,                0.84573,                 0.8957,                0.75558,                0.68994,                0.54129,                 1.1104,             0.00061475,             0.00061475,             0.00061475
                    157,                0.71077,                0.59271,                 1.1568,                0.88105,                0.80495,                0.88692,                0.75071,                 0.6891,                0.55398,                 1.1068,             0.00061062,             0.00061062,             0.00061062
