                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.9634,                 2.6349,                 2.3182,                0.54439,                0.10106,                0.03469,                0.01274,                  2.008,                 3.6734,                 2.2686,              0.0013771,              0.0013771,              0.0013771
                     14,                 1.9507,                 2.5947,                 2.2647,                0.54018,                0.11702,                0.02715,                0.01242,                 1.8583,                 4.5509,                 2.1589,              0.0013724,              0.0013724,              0.0013724
                     15,                 1.9107,                 2.5767,                 2.2433,                0.55303,                0.05851,                0.03791,                0.01594,                 1.9835,                 5.2171,                 2.2319,              0.0013677,              0.0013677,              0.0013677
                     16,                 1.9006,                  2.529,                 2.2082,                0.55911,                0.13298,                0.07092,                0.03569,                 1.8235,                 5.5203,                 2.1128,               0.001363,               0.001363,               0.001363
                     17,                 1.8207,                 2.4625,                 2.1331,                0.56269,                0.09574,                0.09285,                0.03786,                 1.8548,                 3.6989,                 2.1351,              0.0013583,              0.0013583,              0.0013583
                     18,                 1.8021,                 2.3687,                 2.1249,                 0.5615,                0.13298,                0.06188,                0.02541,                  1.825,                 4.4386,                 2.1065,              0.0013535,              0.0013535,              0.0013535
                     19,                 1.7618,                   2.39,                 2.0992,                0.53981,                0.10638,                0.02619,                0.01154,                 1.7888,                 4.1693,                 2.1342,              0.0013488,              0.0013488,              0.0013488
                     20,                 1.7648,                 2.3822,                 2.0955,                0.57527,                0.14328,                0.06667,                0.03359,                 1.7004,                 4.0344,                 2.0107,              0.0013441,              0.0013441,              0.0013441
                     21,                 1.7505,                 2.3629,                 2.0814,                0.59438,                0.07447,                0.04992,                 0.0235,                 1.7797,                 4.2783,                 2.0441,              0.0013394,              0.0013394,              0.0013394
                     22,                 1.7481,                  2.381,                 2.0836,                0.06189,                0.11702,                0.05044,                0.02074,                 1.9761,                 4.0474,                 2.1975,              0.0013347,              0.0013347,              0.0013347
                     23,                  1.707,                 2.3357,                 2.0579,                0.59346,                0.12766,                0.06643,                0.02669,                 1.6733,                 4.7842,                 1.9542,                0.00133,                0.00133,                0.00133
                     24,                 1.7132,                 2.3091,                 2.0517,                0.56833,                 0.2234,                0.07818,                0.04138,                 1.7265,                 3.6801,                 1.9998,              0.0013253,              0.0013253,              0.0013253
                     25,                 1.6579,                 2.2861,                 1.9913,                0.58457,                0.16489,                0.11836,                  0.057,                 1.6831,                 4.4531,                 1.9972,              0.0013205,              0.0013205,              0.0013205
                     26,                 1.6386,                 2.2727,                 1.9911,                0.58704,                0.15426,                0.07733,                0.04049,                 1.6466,                  3.288,                 1.9853,              0.0013158,              0.0013158,              0.0013158
                     27,                 1.6485,                 2.2816,                 2.0011,                0.55849,                0.15426,                0.06242,                0.03504,                 1.7799,                 3.9326,                 2.0494,              0.0013111,              0.0013111,              0.0013111
                     28,                  1.643,                 2.2448,                 1.9745,                0.56646,                0.18085,                0.05361,                0.02649,                 1.6959,                 3.9541,                 1.9731,              0.0013064,              0.0013064,              0.0013064
                     29,                 1.6444,                 2.2384,                 1.9926,                0.56421,                0.18085,                0.05316,                0.02841,                 1.6943,                 3.4983,                 1.9617,              0.0013017,              0.0013017,              0.0013017
                     30,                 1.6302,                 2.2096,                 1.9529,                0.06276,                 0.2234,                0.08453,                0.04695,                 1.6818,                 3.8533,                 1.9509,               0.001297,               0.001297,               0.001297
                     31,                 1.6129,                  2.192,                 1.9545,                0.06689,                0.21277,                0.06186,                0.03448,                 1.6414,                 3.6141,                 1.9048,              0.0012922,              0.0012922,              0.0012922
                     32,                 1.6585,                 2.1871,                  1.954,                0.59042,                0.14894,                0.08438,                0.04224,                 1.6311,                 4.4597,                 1.8573,              0.0012875,              0.0012875,              0.0012875
                     33,                 1.6242,                 2.1857,                  1.942,                0.58149,                0.23936,                0.08763,                0.05016,                 1.5756,                  3.456,                 1.8932,              0.0012828,              0.0012828,              0.0012828
                     34,                 1.5949,                 2.1558,                  1.911,                0.06922,                0.20745,                0.08475,                0.04605,                 1.6368,                 3.7124,                 1.8737,              0.0012781,              0.0012781,              0.0012781
                     35,                 1.5797,                  2.152,                 1.8914,                0.57443,                0.20213,                0.09658,                0.05653,                 1.6171,                 3.7465,                 1.8755,              0.0012734,              0.0012734,              0.0012734
                     36,                 1.5626,                 2.1491,                 1.9266,                0.61015,                0.10638,                0.09316,                0.05367,                 1.6018,                 3.5368,                  1.884,              0.0012687,              0.0012687,              0.0012687
                     37,                 1.5516,                 2.1478,                 1.9008,                0.07208,                0.21277,                0.09806,                0.06029,                 1.6222,                 3.3898,                 1.8925,               0.001264,               0.001264,               0.001264
                     38,                 1.5211,                 2.1378,                 1.8787,                0.08485,                0.73404,                0.13339,                0.08451,                 1.6047,                 3.4332,                 1.8538,              0.0012592,              0.0012592,              0.0012592
                     39,                 1.5128,                 2.0749,                 1.8673,                0.60401,                 0.1117,                0.08645,                0.04909,                 1.6347,                 3.6027,                 1.9203,              0.0012545,              0.0012545,              0.0012545
                     40,                 1.5124,                 2.0665,                 1.8552,                0.07941,                0.73404,                0.09133,                0.04905,                 1.6874,                 3.5073,                 1.9293,              0.0012498,              0.0012498,              0.0012498
                     41,                 1.5231,                 2.0778,                 1.8617,                0.56817,                0.20745,                0.07708,                0.04406,                 1.5519,                 3.8795,                 1.8332,              0.0012451,              0.0012451,              0.0012451
                     42,                 1.5018,                 2.0536,                 1.8293,                0.07167,                0.21277,                0.08397,                0.05286,                 1.6045,                 3.6789,                 1.8709,              0.0012404,              0.0012404,              0.0012404
                     43,                 1.5286,                 2.0854,                 1.8579,                 0.5834,                0.12566,                0.07401,                0.03917,                 1.6469,                 4.0504,                 1.8711,              0.0012357,              0.0012357,              0.0012357
                     44,                 1.5219,                 2.0586,                 1.8735,                0.62905,                0.10638,                0.09168,                0.05259,                 1.6175,                 4.6221,                 1.8448,              0.0012309,              0.0012309,              0.0012309
                     45,                 1.4858,                 2.0183,                 1.8372,                0.57371,                0.20213,                0.08787,                0.05289,                 1.5315,                 4.0419,                 1.7478,              0.0012262,              0.0012262,              0.0012262
                     46,                 1.5252,                 2.0462,                  1.837,                0.07823,                0.73404,                0.08845,                0.05298,                 1.6013,                  3.654,                 1.8167,              0.0012215,              0.0012215,              0.0012215
                     47,                 1.4934,                 2.0095,                 1.8314,                0.11016,                 0.7766,                   0.14,                0.08412,                 1.5872,                 4.1798,                 1.8201,              0.0012168,              0.0012168,              0.0012168
                     48,                 1.4743,                 1.9776,                 1.8083,                0.09124,                   0.75,                0.12244,                0.07842,                 1.5881,                   3.74,                 1.8407,              0.0012121,              0.0012121,              0.0012121
                     49,                 1.4569,                 2.0438,                  1.805,                0.09097,                0.75532,                0.12426,                0.07811,                 1.4958,                 3.2992,                 1.7466,              0.0012074,              0.0012074,              0.0012074
                     50,                  1.482,                 2.0171,                 1.8182,                0.07163,                 0.2234,                0.08447,                0.04732,                  1.531,                  3.573,                 1.8007,              0.0012026,              0.0012026,              0.0012026
                     51,                 1.4592,                 1.9672,                 1.7843,                0.07464,                0.19681,                0.07908,                0.04301,                 1.6776,                 3.5064,                 1.9076,              0.0011979,              0.0011979,              0.0011979
                     52,                 1.4668,                 1.9889,                 1.7949,                0.59036,                0.20745,                0.09357,                 0.0497,                  1.696,                 3.6852,                 1.8686,              0.0011932,              0.0011932,              0.0011932
                     53,                 1.4471,                 1.9719,                 1.7957,                0.06325,                0.34835,                0.08762,                0.05672,                 1.4736,                  3.642,                 1.7252,              0.0011885,              0.0011885,              0.0011885
                     54,                 1.4614,                   1.99,                 1.7887,                0.64356,                 0.1117,                 0.0833,                 0.0412,                 1.5157,                 4.0032,                 1.7757,              0.0011838,              0.0011838,              0.0011838
                     55,                  1.409,                 1.9306,                 1.7431,                0.65113,                0.10638,                0.10688,                0.06212,                 1.6267,                 4.1209,                  1.832,              0.0011791,              0.0011791,              0.0011791
                     56,                  1.434,                 1.9331,                 1.7893,                0.08141,                0.62149,                0.11674,                0.07847,                 1.4944,                 3.9549,                 1.8084,              0.0011744,              0.0011744,              0.0011744
                     57,                 1.4591,                 1.9626,                 1.7962,                0.07946,                0.20745,                0.08743,                0.05241,                 1.5704,                 3.5578,                 1.7773,              0.0011696,              0.0011696,              0.0011696
                     58,                 1.4506,                 1.9425,                 1.7668,                0.09179,                0.70213,                 0.1059,                0.06542,                 1.5333,                 3.6707,                 1.7187,              0.0011649,              0.0011649,              0.0011649
                     59,                 1.4405,                 1.9163,                 1.7651,                0.09357,                0.19681,                0.10143,                0.05545,                 1.5273,                   3.82,                 1.7137,              0.0011602,              0.0011602,              0.0011602
                     60,                 1.4103,                 1.8657,                 1.7391,                0.59906,                0.12766,                 0.0811,                0.04333,                 1.5823,                 3.6324,                 1.7491,              0.0011555,              0.0011555,              0.0011555
                     61,                 1.4207,                 1.9255,                 1.7647,                0.07905,                0.27128,                0.09071,                0.05367,                 1.4748,                 4.0483,                 1.6943,              0.0011508,              0.0011508,              0.0011508
                     62,                 1.4054,                 1.9037,                 1.7365,                0.08172,                0.20745,                 0.0796,                0.04428,                 1.5613,                 3.4793,                  1.779,              0.0011461,              0.0011461,              0.0011461
                     63,                 1.3873,                 1.9223,                 1.7501,                 0.0784,                0.21277,                 0.0913,                0.05918,                  1.499,                  3.491,                 1.7261,              0.0011413,              0.0011413,              0.0011413
                     64,                 1.3957,                 1.8784,                 1.7284,                0.08132,                0.23404,                0.07073,                0.04018,                 1.5527,                 3.5501,                  1.804,              0.0011366,              0.0011366,              0.0011366
                     65,                 1.3787,                 1.8616,                 1.7327,                0.08385,                 0.2234,                0.09325,                0.05709,                 1.4413,                 3.6429,                 1.7047,              0.0011319,              0.0011319,              0.0011319
                     66,                 1.4064,                 1.8784,                 1.7332,                0.07726,                0.17553,                 0.0858,                0.05234,                 1.4835,                 3.7191,                 1.7228,              0.0011272,              0.0011272,              0.0011272
                     67,                 1.3805,                 1.8761,                 1.7309,                0.09991,                0.69149,                0.11197,                0.07072,                 1.4804,                 3.6432,                 1.7248,              0.0011225,              0.0011225,              0.0011225
                     68,                 1.3497,                 1.8682,                 1.7158,                0.08647,                0.23404,                0.08507,                0.04905,                 1.6008,                 3.6351,                 1.7676,              0.0011178,              0.0011178,              0.0011178
                     69,                 1.4098,                 1.8499,                 1.7222,                 0.0854,                0.23936,                0.08553,                0.05087,                 1.4924,                 3.5387,                 1.7158,               0.001113,               0.001113,               0.001113
                     70,                 1.3803,                 1.8204,                  1.702,                0.08268,                0.19681,                0.09082,                0.05328,                 1.5655,                 4.3146,                 1.7624,              0.0011083,              0.0011083,              0.0011083
                     71,                 1.3726,                 1.8556,                 1.7083,                 0.0873,                0.73404,                 0.0893,                0.05351,                 1.5242,                 3.4145,                 1.7397,              0.0011036,              0.0011036,              0.0011036
                     72,                 1.4347,                   1.96,                 1.7617,                0.08979,                0.18617,                0.09719,                0.05466,                 1.5838,                 3.3844,                  1.803,              0.0010989,              0.0010989,              0.0010989
                     73,                 1.3214,                 1.7724,                 1.6799,                0.09022,                0.73404,                0.08226,                0.05041,                 1.5001,                 3.6548,                 1.6982,              0.0010942,              0.0010942,              0.0010942
                     74,                 1.3541,                 1.8187,                 1.6773,                 0.0965,                0.20745,                0.09678,                0.05972,                 1.4972,                 3.7246,                 1.7487,              0.0010895,              0.0010895,              0.0010895
                     75,                 1.3575,                 1.8077,                 1.7164,                0.09086,                0.19726,                0.08597,                0.05028,                 1.4432,                 3.7203,                 1.6744,              0.0010848,              0.0010848,              0.0010848
                     76,                 1.3476,                 1.8171,                 1.7018,                0.08711,                0.21277,                0.07524,                0.04605,                 1.3893,                 3.6183,                 1.6218,                0.00108,                0.00108,                0.00108
                     77,                 1.3298,                 1.8115,                 1.6814,                0.08579,                0.20745,                0.07149,                0.03669,                 1.4992,                 4.0056,                 1.7132,              0.0010753,              0.0010753,              0.0010753
                     78,                 1.3383,                 1.7664,                 1.6794,                0.09504,                0.17021,                0.07525,                 0.0415,                  1.563,                 3.6176,                 1.7811,              0.0010706,              0.0010706,              0.0010706
                     79,                 1.3538,                 1.8401,                  1.726,                0.12341,                0.68085,                0.10302,                0.06103,                 1.4983,                 3.3305,                 1.7253,              0.0010659,              0.0010659,              0.0010659
                     80,                 1.3621,                  1.766,                 1.6799,                0.08399,                0.21264,                0.08548,                0.04934,                 1.5311,                 3.8284,                 1.7172,              0.0010612,              0.0010612,              0.0010612
                     81,                 1.3526,                 1.7808,                 1.6902,                0.08739,                 0.2234,                0.08044,                0.04572,                  1.477,                 4.0757,                 1.6897,              0.0010565,              0.0010565,              0.0010565
                     82,                 1.3436,                  1.809,                 1.6916,                0.09381,                0.22872,                0.09916,                0.05712,                 1.5097,                 3.5333,                 1.7208,              0.0010517,              0.0010517,              0.0010517
                     83,                 1.3336,                 1.7605,                 1.6802,                0.08767,                0.21809,                0.09295,                0.05474,                 1.5079,                 3.4111,                 1.7492,               0.001047,               0.001047,               0.001047
                     84,                 1.3412,                 1.7378,                 1.6795,                0.08124,                0.19681,                0.08701,                0.05553,                  1.483,                 3.8129,                 1.7063,              0.0010423,              0.0010423,              0.0010423
                     85,                 1.3028,                  1.777,                 1.6596,                0.09905,                0.70745,                0.10093,                0.06283,                 1.5003,                 3.3579,                 1.7326,              0.0010376,              0.0010376,              0.0010376
                     86,                 1.3358,                 1.7549,                 1.6797,                0.09873,                0.17021,                 0.0854,                0.05128,                 1.4086,                 3.3766,                 1.6303,              0.0010329,              0.0010329,              0.0010329
                     87,                 1.3155,                 1.7231,                 1.6538,                0.11215,                 0.7234,                0.12009,                0.07522,                 1.4688,                  3.584,                 1.7524,              0.0010282,              0.0010282,              0.0010282
                     88,                 1.3272,                 1.7799,                 1.6668,                0.09596,                0.19833,                 0.0782,                0.04458,                 1.4999,                 3.3306,                 1.6755,              0.0010234,              0.0010234,              0.0010234
                     89,                 1.2747,                 1.7116,                 1.6331,                 0.0867,                0.23404,                0.10663,                0.06763,                 1.4808,                 3.7196,                 1.6972,              0.0010187,              0.0010187,              0.0010187
                     90,                 1.3295,                 1.7322,                 1.6575,                0.08956,                0.18085,                0.09218,                0.05587,                 1.4901,                 3.2922,                 1.7234,               0.001014,               0.001014,               0.001014
                     91,                 1.3081,                 1.7131,                 1.6605,                0.08829,                0.19681,                0.09508,                0.05931,                 1.5009,                 3.4631,                 1.6627,              0.0010093,              0.0010093,              0.0010093
                     92,                 1.2899,                 1.7296,                 1.6567,                0.09384,                0.22872,                0.10044,                0.05936,                 1.5455,                 3.7493,                 1.7138,              0.0010046,              0.0010046,              0.0010046
                     93,                  1.287,                 1.6868,                 1.6287,                 0.0844,                0.21809,                0.08544,                0.05256,                 1.4678,                 3.5727,                 1.6687,             0.00099987,             0.00099987,             0.00099987
                     94,                 1.2946,                 1.6781,                 1.6389,                0.08476,                0.23936,                0.10068,                0.06035,                 1.4794,                 3.8932,                 1.6911,             0.00099516,             0.00099516,             0.00099516
                     95,                 1.3153,                  1.716,                 1.6461,                0.08239,                0.24468,                0.07859,                0.04627,                 1.4857,                 4.0832,                 1.6706,             0.00099044,             0.00099044,             0.00099044
                     96,                 1.3015,                 1.7358,                 1.6417,                0.07806,                0.78929,                 0.0883,                0.05539,                 1.5067,                 3.9339,                 1.7306,             0.00098572,             0.00098572,             0.00098572
                     97,                 1.2661,                 1.6389,                 1.6112,                0.08679,                0.79787,                0.10163,                 0.0687,                 1.3666,                 3.8861,                 1.6162,             0.00098101,             0.00098101,             0.00098101
